Density,Lat,Lon
164,50.01275201800645,36.33485556533094
370,50.012721672875394,36.33596344634731
278,50.012840758165765,36.33272137796376
278,50.012158583563874,36.33309963187856
164,50.01562864429726,36.33593134377676
231,50.01588239197104,36.337131581130656
164,50.016316742235496,36.33655436069602
231,50.01662546985918,36.33771257012616
164,50.016954570061664,36.337269417719426
540,50.013822530458576,36.33705154090078
370,50.01283821651975,36.337159572669144
1002,50.014836007190226,36.33753706195607
463,50.01587982926425,36.338433411096695
231,50.01530564013742,36.339061815723674
231,50.01603154475635,36.33963210203243
370,50.013782199045814,36.33837374848178
370,50.01406716897989,36.33992055620527
645,50.01292792369006,36.34360453736339
308,50.01295034681056,36.345522680958695
1290,50.01164596566188,36.34756885621347
262,50.009287771853245,36.35244139744088
640,50.0092010892103,36.3513231970756
329,50.00894942903399,36.353542193832226
645,50.0096400932479,36.35391202662973
540,50.00808373106944,36.35513476748167
164,50.00723344077602,36.357565057635966
164,50.00722877175946,36.35796098888444
645,50.008601119584775,36.356489744676786
1226,50.00616278337129,36.35828809703624
164,50.00451969869169,36.357700419048406
164,50.003952008039015,36.35724356675909
164,50.003985566293586,36.358270396666505
164,50.00664947572203,36.35932888872929
409,50.00624450485105,36.3598656014082
164,50.00609086815347,36.36057646773836
409,50.0057380973259,36.36117083670759
164,50.005600477862565,36.36191183044398
278,50.005187160762354,36.36258482055783
460,50.00497329179377,36.36148934217855
553,50.004696942840056,36.3596984407839
370,50.004819497783586,36.36338866981103
370,50.004438907169494,36.364173453161605
370,50.00400009326509,36.36514543586932
103,49.997945747593874,36.35181303593014
463,49.99697366243902,36.352604504370184
463,49.9980715470338,36.35061710111542
103,49.998283043346,36.34909913451573
514,49.99735533672618,36.3541241274411
103,49.998691613119526,36.352157500665314
257,49.997989832304455,36.35369790028231
463,49.99889349338669,36.351491988232716
514,49.998292656803784,36.354647564056016
409,49.99774308499704,36.356812008912236
385,49.99759567704035,36.356040676738665
103,49.99944578617891,36.35253118406803
257,49.99895837292151,36.353884783581584
463,49.99953915419795,36.35124848204088
93,49.999518010400436,36.34947137731221
385,50.000047072398274,36.34833269307489
154,50.00047668237024,36.346890772289704
514,49.999199774806186,36.35518336382751
77,49.998575231350166,36.35611782754124
347,50.0056366631431,36.32278848909649
41,49.99447004051593,36.30624721393222
46,49.99337229947204,36.3064872079217
41,49.99394965277457,36.30621983941904
41,49.99433087845749,36.30696710010437
21,49.994222161696285,36.30728510126878
21,49.99413047208077,36.30578014626787
21,49.99420354707736,36.307717706952396
21,49.994134575084495,36.30812003823506
21,49.99392076128054,36.307165171796264
21,49.99365521700739,36.30683794232035
41,49.9945742208757,36.30913103694889
46,49.99380518348979,36.30784357661201
41,49.993901744913714,36.30933488485574
21,49.99374655682016,36.30827273003075
41,49.9938293238657,36.310010801562555
41,49.99385346422716,36.31059552315813
41,49.99369137870998,36.31171668649298
41,49.993498254828054,36.31229067925194
54,49.994115718302986,36.29823200037099
41,49.99348583361927,36.296486079572404
54,49.99395824789675,36.29915447195666
62,49.99360645046608,36.29715317765602
39,49.993542717402306,36.297885333063945
41,49.99351724108262,36.30249113800563
41,49.99303641721136,36.29864457600501
41,49.99344096187333,36.30303067518514
75,49.99333713402553,36.2990911256818
41,49.993441908186995,36.303540084521615
41,49.993837400475066,36.30370970630852
21,49.99274550564601,36.3012672800226
21,49.99295410640487,36.301685764278126
41,49.99326119770129,36.3045178834624
21,49.9928285201393,36.30227543309771
41,49.99319323858259,36.30498987509881
21,49.993029478130154,36.30541745684752
41,49.9930957621897,36.30592388345714
41,49.993505161710225,36.306066410680394
62,49.99245764933679,36.30482451993383
62,49.99287334565271,36.306478477084816
72,49.99236187170815,36.30570364154808
41,49.99277772266915,36.30715299914242
36,49.99219508555,36.3069627493034
72,49.991694723604205,36.30679671310491
41,49.992675953368455,36.3078813709461
59,49.99209723739575,36.30751620327347
62,49.991842495953385,36.309499243333704
41,49.99201141979689,36.312544058049205
62,49.99163766871791,36.31014301709298
41,49.99161697602488,36.31087257796007
41,49.99147557572693,36.312042021075804
41,49.991020332932074,36.311843537598406
75,49.990361851246526,36.29728475438816
72,49.990373040496166,36.29821586286353
31,49.99089893229242,36.29707155664387
21,49.99135632753644,36.298231374791214
21,49.99147000709338,36.298694044387894
36,49.99143012388393,36.2968905338525
21,49.991531079345364,36.2973691044772
21,49.99173539331738,36.29766447229704
41,49.99171616380413,36.29824773029602
31,49.991696934285834,36.29685314546841
36,49.992035043157614,36.29668713766688
21,49.99214133724117,36.29705261954093
21,49.992163714912564,36.297452909215465
41,49.99237350507912,36.29794021834881
21,49.99257769995976,36.29754427963524
21,49.99270637026385,36.29809685342759
62,49.992664412598266,36.29693514319747
31,49.99267839849661,36.29616937168364
62,49.99304203030846,36.29683507082058
36,49.993137686951016,36.2960248698646
93,49.9935130753827,36.295701850446676
131,49.989922108377925,36.301506412103414
62,49.990217304924144,36.300771101612426
41,49.9905644758274,36.30015307361861
31,49.99047417150064,36.29966614249121
82,49.991415879269525,36.30071870917168
41,49.991110504568034,36.30148394298609
62,49.99108044076612,36.30026957936471
41,49.99086263624171,36.29952449702757
21,49.99169152840836,36.300629084897835
21,49.99181208062155,36.301120030025416
41,49.99187564438954,36.30159051912406
31,49.99152275483471,36.30005972483069
21,49.992335266969285,36.30111700441197
36,49.992030954618485,36.29974064287509
21,49.9918970566646,36.29919749841008
21,49.991931187551,36.29877686773416
31,49.992309251138856,36.29943435840552
36,49.99265055599235,36.29935268253743
21,49.99255341562821,36.29889529772478
21,49.99238801401619,36.29856859428718
26,49.988238257049986,36.2991380580646
31,49.98798890681785,36.29967588975055
116,49.98830140494798,36.29640478095812
77,49.98866601311092,36.29679465795752
21,49.98777675004477,36.300229518017666
36,49.98829111279898,36.29757126574904
0,49.98800137749375,36.297343415554586
31,49.987578165478496,36.300589014920725
100,49.98756514351147,36.299049760273746
46,49.98720703803027,36.30138395889334
46,49.986979151333756,36.301885229244725
31,49.98706056602743,36.300151367277564
46,49.98653967898636,36.302789366107845
36,49.986612679051056,36.30163832230984
82,49.98626535573633,36.3023805626754
82,49.98568100139681,36.30232561019549
72,49.985895718464725,36.30315835108662
82,49.985455411544045,36.30306958173813
62,49.985346693164196,36.30353033681803
82,49.98547171927787,36.304088315486204
82,49.98471068571689,36.30566502785835
82,49.984066007626915,36.305703071825405
64,49.98419721540957,36.306661456187825
82,49.98349647911095,36.30819181787717
31,49.98308327718153,36.30878386880896
21,49.982742432592225,36.3096842477272
75,49.982379445303415,36.310455845433
41,49.983207314086364,36.30966332678705
41,49.983284985254244,36.31016122884263
46,49.98297619425966,36.310140605680566
46,49.98602142107461,36.30000561528592
31,49.98647458523653,36.300163446207286
49,49.98670029089305,36.300824703374076
82,49.98753277399791,36.30252745267009
69,49.987504706295724,36.296918393654074
31,49.987673749404586,36.29798503433746
82,49.986886509630935,36.29810048755095
82,49.986765293115035,36.29907047934856
275,49.98493654540322,36.30060872560461
46,49.98545666004631,36.30131760015217
36,49.98517410181764,36.30187017384462
275,49.984131888593794,36.302462126298735
51,49.98391458097996,36.3036422982792
275,49.98380075279288,36.303073669938556
31,49.98508387695057,36.30239737934854
740,49.98331114307764,36.30458574645788
648,49.98277393600174,36.30548658081682
36,49.9825987584816,36.30642010676763
46,49.98422075967832,36.304110472044606
46,49.9839820023793,36.30461297230622
41,49.98376730720421,36.30516794578586
41,49.983654314962614,36.3056278223304
62,49.9816532759298,36.30788479045107
41,49.98342440220355,36.305971925336095
740,49.98312911844966,36.30649841990279
21,49.98140037773431,36.30880063005958
231,49.982635710701494,36.30768791988882
54,49.98120320316525,36.309332801039496
46,49.98213543282343,36.3082335249618
31,49.98183164661845,36.30888132490545
31,49.98162619722153,36.30938381303097
18,49.98770857226659,36.28431776274433
103,49.9905233868382,36.26965120777202
257,49.990035443962924,36.27260438525327
303,49.991032535278656,36.27085630536242
154,49.991984019704276,36.27044602640716
257,49.99245430964627,36.26702778345625
257,49.992370393842236,36.267702184434654
257,49.992507456246486,36.268333075651604
0,49.99202913472662,36.266583984079084
231,49.992754250709105,36.28255007639768
185,49.992389035454934,36.28274984302382
185,49.99261779698264,36.283367871023444
195,49.996080500976106,36.26706280205409
378,49.99649211998254,36.266090614857866
329,49.99695393223353,36.26571579568867
164,49.99464805121747,36.25778916313466
172,49.99390277613013,36.26140379509321
41,49.99363144494647,36.25696216616545
18,49.993484478776914,36.25711606389276
31,49.993212665626075,36.25763644261324
10,49.99299875241918,36.25794666839205
103,49.992336097955835,36.25857712722977
21,49.98155823320832,36.306851340020515
111,49.981338152665295,36.307669486490624
31,49.982598989432766,36.30880795936671
51,49.982870132010525,36.308187165085386
21,49.982089475392634,36.30583009619641
21,49.98231837630837,36.3061206879384
21,49.981876923565636,36.30613884989137
21,49.9821502043117,36.30643670642691
21,49.98237910493901,36.30676362212761
82,49.983286051622954,36.307660404912745
41,49.980922961670245,36.30826280461442
21,49.9806352917122,36.30876066936466
21,49.9811849128571,36.308557412913515
21,49.98087323822251,36.30899519603906
31,49.982888080205136,36.30410906776688
41,49.9825420062002,36.30457938851065
31,49.98217410498058,36.30508849860448
175,49.98145388342758,36.30622308680089
41,49.981238750221706,36.30656734219694
41,49.98107662021223,36.30703281428919
111,49.980777301840384,36.307648595084224
36,49.98042185885211,36.308404987203836
21,49.97985750976909,36.30936502339394
36,49.98388847684196,36.30647360708159
57,49.98451186869021,36.30517494262025
41,49.990669939711765,36.30978752386751
59,49.991120302067806,36.30989194724793
41,49.98937046020354,36.30991356783495
41,49.98985621589026,36.31006249609387
62,49.99023074541438,36.31066681820376
41,49.99062005680512,36.31031025965784
21,49.99100356485386,36.31041310770138
21,49.99128458174465,36.310551952557226
72,49.99150349955612,36.30506110759672
72,49.99137482604858,36.30597046117386
41,49.993729719936326,36.30469465078369
31,49.99201073253332,36.30460453453889
75,49.99184960018757,36.30540729421052
41,49.9936552656758,36.305172524599
41,49.99411309608517,36.305308203612405
41,49.994518807207804,36.30547516671666
62,49.99504643620902,36.30567901461237
41,49.99120713828246,36.30208190388405
21,49.9914747342244,36.30174517813562
41,49.99178442205203,36.30230171099021
21,49.992175287337005,36.302465397121345
21,49.99252405676314,36.302558932030394
10,49.99258419334374,36.25668783544856
8,49.992788895718824,36.25696379244828
10,49.99247696794532,36.25692133752191
10,49.992456451713124,36.25476122589095
10,49.991973057528405,36.255698384211584
51,49.99177222566901,36.25635948041446
49,49.99176755514834,36.256828059579775
46,49.9915900751105,36.25701694417759
103,49.9924365288704,36.26200638881691
0,49.99206039705785,36.262360147803264
226,49.993834628932134,36.26224754886032
21,49.9939300186978,36.25791491898804
57,49.99127869933111,36.2546381604148
13,49.992731639192115,36.25569198267118
10,49.99186952020843,36.25341776420844
21,49.99329580136937,36.25314663939691
41,49.992859137169255,36.24976830313163
429,49.993342486958774,36.251978249526935
31,49.99355069635065,36.252971097360664
10,49.99224734197001,36.250879114597595
15,49.992551650402014,36.25015770251138
31,49.99267101704611,36.24997872776751
10,49.99225827940126,36.25086522445409
8,49.992383817990124,36.25026524897394
10,49.99225029618825,36.25035075757535
31,49.99163241688786,36.25125774769939
8,49.991499680727955,36.250886111411674
190,49.99117646814825,36.25205472792952
23,49.99066695344125,36.25159052912742
15,49.990618005963945,36.25092323749439
31,49.99110386759092,36.250411175913854
8,49.99090310522647,36.250977908141685
21,49.99122474564377,36.251089511422066
23,49.99087351788176,36.24614250265067
10,49.992773954625434,36.24877917591567
15,49.99290885401542,36.24787688555493
26,49.99199128189231,36.24954584229973
26,49.992163968989445,36.24964351836897
18,49.99185784143799,36.2494725852478
54,49.99077673577108,36.249448357084326
15,49.989959578295434,36.248582688309895
31,49.98988742616123,36.24219766680784
154,49.99252001938244,36.24584597541511
57,49.990154691251696,36.24352495179006
31,49.990311955330945,36.244541606475465
41,49.99075579906353,36.24486113833178
33,49.991043433416216,36.245062214713826
10,49.99130197967814,36.24526329110135
339,49.9923924678407,36.27045212881196
21,49.98965786418702,36.30687604968573
21,49.99094235886999,36.30792495020112
21,49.99087412222237,36.30831310952795
21,49.98998373345268,36.30700865025819
21,49.99132245414337,36.308074770840875
21,49.9912337133883,36.308477966882904
21,49.9903212168971,36.30682712847656
21,49.99039954165599,36.30636592521306
41,49.99074640691601,36.30713604764566
41,49.99084990654813,36.30643989177622
41,49.991121242370376,36.30739710608496
72,49.99123872750647,36.30675316190574
31,49.99150166939697,36.30757114503449
46,49.99306824094487,36.308115142994986
21,49.99324725855883,36.307453794909314
21,49.99346823249948,36.308228268311105
21,49.99411716275861,36.308498028703966
49,49.99458147818779,36.30828918199207
77,49.99462343417888,36.30777576703836
